sample,channel,normalized,mse_loss,psd_loss
79,2m_temperature,denormalized,62.32182312011719,1.5935957431793213
79,mean_sea_level_pressure,denormalized,110940.71875,1.6823399066925049
80,10m_u_component_of_wind,denormalized,2.983029842376709,1.6632091999053955
80,10m_v_component_of_wind,denormalized,4.276991367340088,1.6989527940750122
80,2m_temperature,denormalized,123.6318588256836,1.6973111629486084
80,mean_sea_level_pressure,denormalized,226634.765625,1.6789847612380981
81,10m_u_component_of_wind,denormalized,4.4330878257751465,1.7741647958755493
81,10m_v_component_of_wind,denormalized,9.175346374511719,1.8153077363967896
81,2m_temperature,denormalized,311.9067687988281,1.7349815368652344
81,mean_sea_level_pressure,denormalized,1109267.75,1.7820647954940796
82,10m_u_component_of_wind,denormalized,2.6397624015808105,1.7351056337356567
82,10m_v_component_of_wind,denormalized,4.797789096832275,1.748015284538269
82,2m_temperature,denormalized,15.975431442260742,1.7289694547653198
82,mean_sea_level_pressure,denormalized,209728.140625,1.73641836643219
83,10m_u_component_of_wind,denormalized,2.205747127532959,1.6084377765655518
83,10m_v_component_of_wind,denormalized,2.7975847721099854,1.62611722946167
83,2m_temperature,denormalized,9.569560050964355,1.5997018814086914
83,mean_sea_level_pressure,denormalized,161898.78125,1.6796441078186035
84,10m_u_component_of_wind,denormalized,4.193343162536621,1.7381607294082642
84,10m_v_component_of_wind,denormalized,9.750276565551758,1.7722092866897583
84,2m_temperature,denormalized,198.667724609375,1.8129451274871826
84,mean_sea_level_pressure,denormalized,520135.46875,1.7829104661941528
85,10m_u_component_of_wind,denormalized,3.241795539855957,1.737829327583313
85,10m_v_component_of_wind,denormalized,5.300931453704834,1.749897837638855
85,2m_temperature,denormalized,17.757780075073242,1.7714349031448364
85,mean_sea_level_pressure,denormalized,173766.359375,1.7370829582214355
86,10m_u_component_of_wind,denormalized,1.5123085975646973,1.6827008724212646
86,10m_v_component_of_wind,denormalized,2.5313827991485596,1.7009440660476685
86,2m_temperature,denormalized,41.42119216918945,1.7070248126983643
86,mean_sea_level_pressure,denormalized,432767.75,1.6828029155731201
87,10m_u_component_of_wind,denormalized,2.9041080474853516,1.6993694305419922
87,10m_v_component_of_wind,denormalized,7.160849094390869,1.7192933559417725
87,2m_temperature,denormalized,59.076438903808594,1.6824322938919067
87,mean_sea_level_pressure,denormalized,137531.5,1.7249518632888794
88,10m_u_component_of_wind,denormalized,4.005941390991211,1.6955338716506958
88,10m_v_component_of_wind,denormalized,7.072255611419678,1.7081927061080933
88,2m_temperature,denormalized,50.51483154296875,1.8051036596298218
88,mean_sea_level_pressure,denormalized,307774.78125,1.7436078786849976
89,10m_u_component_of_wind,denormalized,0.9197399020195007,1.6265859603881836
89,10m_v_component_of_wind,denormalized,1.2735941410064697,1.6287387609481812
89,2m_temperature,denormalized,8.737419128417969,1.6881588697433472
89,mean_sea_level_pressure,denormalized,91486.5625,1.6061456203460693
90,10m_u_component_of_wind,denormalized,2.595334768295288,1.7050501108169556
90,10m_v_component_of_wind,denormalized,3.9837779998779297,1.7233296632766724
90,2m_temperature,denormalized,56.695884704589844,1.7299078702926636
90,mean_sea_level_pressure,denormalized,483173.5,1.7192106246948242
91,10m_u_component_of_wind,denormalized,1.0145233869552612,1.6041569709777832
91,10m_v_component_of_wind,denormalized,1.4682034254074097,1.5880801677703857
91,2m_temperature,denormalized,81.05830383300781,1.6197023391723633
91,mean_sea_level_pressure,denormalized,282017.03125,1.6209019422531128
92,10m_u_component_of_wind,denormalized,0.6426429748535156,1.5658458471298218
92,10m_v_component_of_wind,denormalized,1.1096031665802002,1.589154839515686
92,2m_temperature,denormalized,88.45506286621094,1.647771954536438
92,mean_sea_level_pressure,denormalized,40967.83984375,1.577608346939087
93,10m_u_component_of_wind,denormalized,2.6779587268829346,1.6970160007476807
93,10m_v_component_of_wind,denormalized,4.923763275146484,1.6983270645141602
93,2m_temperature,denormalized,14.109790802001953,1.7002198696136475
93,mean_sea_level_pressure,denormalized,134712.078125,1.6694836616516113
94,10m_u_component_of_wind,denormalized,0.7562102675437927,1.6152691841125488
94,10m_v_component_of_wind,denormalized,1.1841416358947754,1.655656337738037
94,2m_temperature,denormalized,5.86271333694458,1.677802324295044
94,mean_sea_level_pressure,denormalized,24770.576171875,1.5517683029174805
95,10m_u_component_of_wind,denormalized,3.2173047065734863,1.6861109733581543
95,10m_v_component_of_wind,denormalized,8.127813339233398,1.700173258781433
95,2m_temperature,denormalized,45.40814971923828,1.7077765464782715
95,mean_sea_level_pressure,denormalized,73564.5,1.7381718158721924
96,10m_u_component_of_wind,denormalized,2.462351083755493,1.6757534742355347
96,10m_v_component_of_wind,denormalized,5.448736190795898,1.670406699180603
96,2m_temperature,denormalized,28.955249786376953,1.748170256614685
96,mean_sea_level_pressure,denormalized,60562.4765625,1.7315338850021362
97,10m_u_component_of_wind,denormalized,4.277159214019775,1.7663871049880981
97,10m_v_component_of_wind,denormalized,7.056159019470215,1.7701809406280518
97,2m_temperature,denormalized,29.6889705657959,1.7638356685638428
97,mean_sea_level_pressure,denormalized,581097.125,1.7473514080047607
98,10m_u_component_of_wind,denormalized,1.0875964164733887,1.6391453742980957
98,10m_v_component_of_wind,denormalized,1.6440908908843994,1.630186915397644
98,2m_temperature,denormalized,28.136333465576172,1.655358910560608
98,mean_sea_level_pressure,denormalized,164708.046875,1.6757984161376953
99,10m_u_component_of_wind,denormalized,6.31783390045166,1.6913325786590576
99,10m_v_component_of_wind,denormalized,6.270761489868164,1.7144670486450195
99,2m_temperature,denormalized,490.80419921875,1.6851321458816528
99,mean_sea_level_pressure,denormalized,2229473.0,1.7207719087600708
100,10m_u_component_of_wind,denormalized,1.9012370109558105,1.63672935962677
100,10m_v_component_of_wind,denormalized,3.435964822769165,1.6723039150238037
100,2m_temperature,denormalized,53.63499450683594,1.6992369890213013
100,mean_sea_level_pressure,denormalized,98523.109375,1.6796772480010986
101,10m_u_component_of_wind,denormalized,6.420647621154785,1.7734003067016602
101,10m_v_component_of_wind,denormalized,11.448522567749023,1.8172041177749634
101,2m_temperature,denormalized,208.01553344726562,1.7763469219207764
