sample,channel,normalized,loss_type,loss_value
79,mean_sea_level_pressure,denormalized,MSE,2271889.5
80,10m_u_component_of_wind,denormalized,MSE,1.0546386241912842
80,10m_v_component_of_wind,denormalized,MSE,1.378401517868042
80,2m_temperature,denormalized,MSE,64.92273712158203
80,mean_sea_level_pressure,denormalized,MSE,1936261.75
81,10m_u_component_of_wind,denormalized,MSE,1.0933434963226318
81,10m_v_component_of_wind,denormalized,MSE,1.564878225326538
81,2m_temperature,denormalized,MSE,102.6312255859375
81,mean_sea_level_pressure,denormalized,MSE,1803130.375
82,10m_u_component_of_wind,denormalized,MSE,1.2222800254821777
82,10m_v_component_of_wind,denormalized,MSE,1.5479795932769775
82,2m_temperature,denormalized,MSE,118.96359252929688
82,mean_sea_level_pressure,denormalized,MSE,1393162.25
83,10m_u_component_of_wind,denormalized,MSE,0.7065374255180359
83,10m_v_component_of_wind,denormalized,MSE,0.9454754590988159
83,2m_temperature,denormalized,MSE,40.196163177490234
83,mean_sea_level_pressure,denormalized,MSE,1504483.625
84,10m_u_component_of_wind,denormalized,MSE,0.6172919273376465
84,10m_v_component_of_wind,denormalized,MSE,0.7508273124694824
84,2m_temperature,denormalized,MSE,36.55066680908203
84,mean_sea_level_pressure,denormalized,MSE,880541.5
85,10m_u_component_of_wind,denormalized,MSE,0.7285357713699341
85,10m_v_component_of_wind,denormalized,MSE,1.0252858400344849
85,2m_temperature,denormalized,MSE,70.74922180175781
85,mean_sea_level_pressure,denormalized,MSE,975223.8125
86,10m_u_component_of_wind,denormalized,MSE,1.0320253372192383
86,10m_v_component_of_wind,denormalized,MSE,1.1252126693725586
86,2m_temperature,denormalized,MSE,99.34266662597656
86,mean_sea_level_pressure,denormalized,MSE,685132.625
87,10m_u_component_of_wind,denormalized,MSE,0.5123432874679565
87,10m_v_component_of_wind,denormalized,MSE,0.916587233543396
87,2m_temperature,denormalized,MSE,44.04612731933594
87,mean_sea_level_pressure,denormalized,MSE,662620.375
88,10m_u_component_of_wind,denormalized,MSE,0.4451689124107361
88,10m_v_component_of_wind,denormalized,MSE,0.7302815318107605
88,2m_temperature,denormalized,MSE,21.758831024169922
88,mean_sea_level_pressure,denormalized,MSE,289411.625
89,10m_u_component_of_wind,denormalized,MSE,0.5212022662162781
89,10m_v_component_of_wind,denormalized,MSE,0.8837279081344604
89,2m_temperature,denormalized,MSE,54.885066986083984
89,mean_sea_level_pressure,denormalized,MSE,428048.0625
90,10m_u_component_of_wind,denormalized,MSE,0.838935136795044
90,10m_v_component_of_wind,denormalized,MSE,1.3628554344177246
90,2m_temperature,denormalized,MSE,91.313720703125
90,mean_sea_level_pressure,denormalized,MSE,486428.3125
91,10m_u_component_of_wind,denormalized,MSE,0.6871216893196106
91,10m_v_component_of_wind,denormalized,MSE,0.6677256226539612
91,2m_temperature,denormalized,MSE,45.921531677246094
91,mean_sea_level_pressure,denormalized,MSE,731743.875
92,10m_u_component_of_wind,denormalized,MSE,0.5426279306411743
92,10m_v_component_of_wind,denormalized,MSE,1.1106541156768799
92,2m_temperature,denormalized,MSE,30.073057174682617
92,mean_sea_level_pressure,denormalized,MSE,460362.71875
93,10m_u_component_of_wind,denormalized,MSE,0.7323508262634277
93,10m_v_component_of_wind,denormalized,MSE,0.9966304898262024
93,2m_temperature,denormalized,MSE,91.16316223144531
93,mean_sea_level_pressure,denormalized,MSE,815412.25
94,10m_u_component_of_wind,denormalized,MSE,1.0939444303512573
94,10m_v_component_of_wind,denormalized,MSE,1.2054401636123657
94,2m_temperature,denormalized,MSE,162.2229461669922
94,mean_sea_level_pressure,denormalized,MSE,903136.5
95,10m_u_component_of_wind,denormalized,MSE,0.8021160364151001
95,10m_v_component_of_wind,denormalized,MSE,1.2510191202163696
